Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg/s-m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa"
Well_no_44,5325,5975,3053.71,0.14728,,7324373.652,Sandstone,2.249779761,3777.291366,20.58240865,1820.15339,6.19740325
Well_no_44,5325,5975,3054.21,0.14781,,6955012.56,Sandstone,1.831335754,4079.429344,25.61976737,1911.964862,5.23783412
Well_no_44,5325,5975,3054.71,0.15151,,7215633.185,Sandstone,1.798569152,4114.325628,32.93384867,1718.813729,5.249089397
Well_no_44,5325,5975,3055.21,0.1594,116.6538363,7197066.753,,1.504859842,,,1755.881372,4.540920934
Well_no_44,5325,5975,3055.71,0.16182,166.1871985,6763039.008,Sandstone,2.181953019,3490.265879,,1735.938133,
Well_no_45,3475,3125,3049.48,,,7145276.77,Sandstone,1.978283825,3289.596327,24.69170224,1766.275871,5.389830333
Well_no_45,3475,3125,3049.98,0.0641,,7868379.148,Shale,1.509616734,5503.867311,40.95741749,1696.689283,2.869543681
Well_no_45,3475,3125,3050.48,,40.40178291,7674775.316,Shaly sandstone,2.195312503,2995.069922,24.68135971,1586.517818,5.914321071
Well_no_45,3475,3125,3050.98,0.13156,74.57638847,7193690.281,Shaly sandstone,2.238981129,3160.785931,20.93913521,,6.441049829
Well_no_45,3475,3125,3051.48,0.13365,47.88176303,7255612.416,Shaly sandstone,2.11998438,3223.094153,24.98436574,1935.626978,6.238452091
Well_no_45,3475,3125,3051.98,0.13813,,7301575.897,,2.055525034,4005.959234,28.4367994,1564.693724,7.209542964
Well_no_45,3475,3125,3052.48,,,7185988.972,Sandstone,1.714959432,4098.970526,32.03193314,1577.633834,5.675613141
Well_no_45,3475,3125,3052.98,0.07407,,7911901.377,,1.866681228,4370.404577,,1684.731935,2.511956539
Well_no_45,3475,3125,3053.48,0.12438,,7332803.282,,1.577501863,4640.005357,32.2519799,1566.327902,4.63122684
Well_no_45,3475,3125,3053.98,0.1315,59.2705227,7283229.387,Shaly sandstone,2.159041864,3777.720824,26.43226714,1564.953268,5.077430906
Well_no_45,3475,3125,3054.48,0.13368,,7226663.44,Shaly sandstone,2.212678652,,21.29912168,,5.185364217
Well_no_45,3475,3125,3054.98,0.13503,,,Shaly sandstone,1.996376471,,26.8516883,1638.837186,4.871189835
Well_no_45,3475,3125,3055.48,0.14054,,7421576.151,Shaly sandstone,1.990754582,,30.92321256,,5.192882519
Well_no_45,3475,3125,3055.98,0.14771,,7258977.178,Sandstone,,4370.062462,28.03839602,1753.206185,
Well_no_45,3475,3125,3056.48,0.13966,,7308024.719,Sandstone,,4253.489391,32.40063664,1494.534497,4.368251096
Well_no_45,3475,3125,3056.98,0.15417,,7128898.939,Sandstone,1.740580137,4333.163937,29.80688681,1658.839958,4.958264953
Well_no_45,3475,3125,3057.48,0.07273,13.69001859,8028833.236,Shale,1.897984159,4650.59747,29.24820279,1839.493892,4.741944877
Well_no_45,3475,3125,3057.98,0.13214,,7407870.151,Shaly sandstone,1.841684414,3877.695305,31.36560337,1609.493864,4.970273202
Well_no_45,3475,3125,3058.48,0.13497,,7049511.068,,2.059003268,3717.262122,23.06830203,,7.209071223
Well_no_45,3475,3125,3058.98,0.13718,,7111056.165,Shaly sandstone,2.01552829,3519.982124,,,4.941540427
Well_no_46,2375,8825,3055.09,0.16032,,7178277.606,Sandstone,2.158456838,3372.741265,21.73076636,1630.455574,
Well_no_46,2375,8825,3055.59,,22.88611329,7829047.869,Shale,1.532584941,5045.001424,38.25049406,1692.67736,3.538770026
Well_no_46,2375,8825,3056.09,0.06408,,7720480.148,Shale,1.977444266,4213.760069,28.46967531,1706.012333,6.193022685
Well_no_46,2375,8825,3056.59,0.12524,,7580650.003,Shaly sandstone,1.701893367,4262.531209,32.08527013,1681.395803,4.537950522
Well_no_46,2375,8825,3057.09,0.13435,,7250950.934,Shaly sandstone,,2748.413941,24.19665282,1717.966368,7.627281315
Well_no_46,2375,8825,3057.59,0.14107,113.1140161,7218016.845,Shaly sandstone,2.026029764,3779.819617,,1803.756116,6.297731058
Well_no_46,2375,8825,3058.09,0.13878,,7224403.422,Shaly sandstone,2.169802487,3251.852143,22.86017182,1819.305397,6.806839569
Well_no_46,2375,8825,3058.59,0.14396,136.5504332,7326795.618,,2.150711025,3686.358093,23.22534065,1811.985326,6.199853816
Well_no_46,2375,8825,3059.09,0.13618,,7223370.245,Sandstone,1.941098361,,26.25966733,1499.161883,6.479730012
Well_no_46,2375,8825,3059.59,,,7223598.694,Sandstone,2.022420363,,25.23576455,1645.177409,2.702933089
Well_no_46,2375,8825,3060.09,0.15813,113.8242148,7023587.475,Sandstone,,3916.949511,21.2961189,1672.407072,5.711726271
Well_no_46,2375,8825,3060.59,,47.81572017,7847533.259,,1.470286479,4981.510434,39.4269551,1509.957695,3.333009812
Well_no_46,2375,8825,3061.09,0.10257,,7463894.147,Shaly sandstone,2.270171418,3562.741115,22.96903882,1726.547763,7.133558968
Well_no_46,2375,8825,3061.59,0.10386,,7550051.067,Shaly sandstone,2.015311811,3710.968162,28.41339983,1652.87679,6.228509651
Well_no_46,2375,8825,3062.09,0.05701,32.51638217,7742719.449,Shale,1.427866514,5708.703645,40.07549113,1668.76351,3.33485174
Well_no_46,2375,8825,3062.59,0.11398,,7346278.773,Shaly sandstone,2.153708933,3654.894651,,1749.629364,5.981230762
Well_no_46,2375,8825,3063.09,0.12217,,7412466.559,Shaly sandstone,,4938.867623,38.59674235,1600.897856,4.661399835
Well_no_46,2375,8825,3063.59,0.12823,,7251428.146,Shaly sandstone,,2828.200193,23.10263673,1760.958262,7.440078143
Well_no_46,2375,8825,3064.09,0.13151,,7347304.071,Shaly sandstone,1.776873001,4459.524703,29.43662734,1840.068895,5.359251389
Well_no_46,2375,8825,3064.59,0.13304,,7146521.179,Shaly sandstone,,3700.458734,24.02851569,1896.553564,7.25803927
Well_no_47,2575,6925,3050.42,0.16822,,7024320.566,Sandstone,1.610572572,4308.776595,29.24217868,1630.678012,4.414899792
Well_no_47,2575,6925,3050.92,0.16994,,6960929.316,Sandstone,2.028549776,3223.055749,24.52133977,1505.804462,6.71505516
Well_no_47,2575,6925,3051.42,0.17249,,7205046.658,,2.39292697,3000.462724,22.74156561,1854.173238,8.462731069
Well_no_47,2575,6925,3051.92,,,7091129.321,,1.775429165,4035.451175,29.82602379,1761.15282,2.929334942
Well_no_47,2575,6925,3052.42,0.17732,,6736545.764,Sandstone,,,33.42952387,1543.127803,5.579949211
Well_no_47,2575,6925,3052.92,0.05031,,7933676.035,Shale,1.685044148,,,1675.236789,3.488579844
Well_no_47,2575,6925,3053.42,0.04778,,7839720.038,Shale,1.713755054,4370.85788,37.69111877,,6.511358306
Well_no_47,2575,6925,3053.92,0.0839,,7565651.824,Sandy shale,3.209935545,2484.705967,,1762.002721,9.686547807
Well_no_47,2575,6925,3054.42,0.0872,45.34873012,7655132.541,Sandy shale,3.183229904,2864.680029,18.9262985,1825.104716,9.253979341
Well_no_47,2575,6925,3054.92,,,7753619.993,Shale,1.989052499,3495.59187,30.54295704,1831.880935,7.246542703
Well_no_47,2575,6925,3055.42,0.05066,,7917076.394,,1.808526706,,34.19884357,1642.802338,5.366899268
Well_no_47,2575,6925,3055.92,,,7304795.858,Shaly sandstone,2.285086314,2564.649361,24.70761993,1584.273612,6.887348645
Well_no_47,2575,6925,3056.42,0.13314,,7093903.81,Shaly sandstone,1.965508143,3298.514853,21.66958379,1676.834029,5.877017499
Well_no_47,2575,6925,3056.92,0.13844,84.48621985,7168850.841,Shaly sandstone,1.851946572,3818.378814,29.80862427,1692.443659,4.981788766
Well_no_47,2575,6925,3057.42,0.14338,,7321870.61,Shaly sandstone,2.144125521,3149.347717,26.49445656,1761.765209,4.762268471
Well_no_47,2575,6925,3057.92,0.14496,,,Sandstone,2.165693272,3371.304582,24.63300969,1705.562455,5.730332068
Well_no_47,2575,6925,3058.42,0.1463,,7221310.849,Sandstone,2.113167924,3172.204029,24.78266656,1874.517071,6.165481651
Well_no_47,2575,6925,3058.92,0.14851,,,Sandstone,1.916461783,,23.57332402,1753.717319,5.903007543
Well_no_47,2575,6925,3059.42,0.15547,,7167628.869,Sandstone,1.908054241,3557.479865,26.98943906,,5.23430016
Well_no_47,2575,6925,3059.92,0.15968,,6805876.598,Sandstone,2.226720426,3399.61828,19.9235871,,7.148121044
Well_no_48,6275,6725,3049.27,0.1572,,7158280.837,Sandstone,2.275398069,2846.110177,22.66392185,1655.330823,7.319997211
Well_no_48,6275,6725,3049.77,0.15348,,7135402.178,Sandstone,,3888.677187,24.53871592,1571.078243,4.978919015
Well_no_48,6275,6725,3050.27,0.15466,,,Sandstone,2.018892807,3693.895176,25.31496132,1640.136236,5.75070684
Well_no_48,6275,6725,3050.77,0.15576,,7163693.754,Sandstone,2.398094133,2753.976914,19.90632205,1659.813009,4.589975182
Well_no_48,6275,6725,3051.27,,,6879855.714,Sandstone,2.211547729,3054.07327,25.30624012,1742.050934,5.07282494
Well_no_48,6275,6725,3051.77,0.16364,,6950867.444,Sandstone,1.729925851,3866.025764,25.11951604,1694.461386,4.134155376
Well_no_48,6275,6725,3052.27,0.16856,,7370477.494,Sandstone,1.62364907,4316.722309,32.4492397,1669.043573,5.118863624
Well_no_48,6275,6725,3052.77,0.17194,,7307759.534,Sandstone,,3247.348346,26.27064786,1658.369115,6.382097342
Well_no_48,6275,6725,3053.27,,,7150169.697,Sandstone,2.077421657,3261.833241,25.30310767,1710.494106,4.087903791
Well_no_48,6275,6725,3053.77,0.17766,233.4412988,6948301.699,Sandstone,2.422509734,2969.774738,19.07234682,1622.823069,6.920804436
Well_no_48,6275,6725,3054.27,0.18323,,6731952.835,Sandstone,2.266229881,3077.836613,18.02474625,,5.701205438
Well_no_48,6275,6725,3054.77,0.17553,,6791635.445,Sandstone,1.656961725,3366.451858,29.31538364,1527.449609,5.860784681
Well_no_48,6275,6725,3055.27,,,6839537.693,Sandstone,2.131131181,3354.653384,24.2133684,1812.297748,6.419522559
Well_no_48,6275,6725,3055.77,0.06921,,7899850.598,Sandy shale,2.707333813,3178.981357,23.88331211,,6.933648172
Well_no_48,6275,6725,3056.27,0.06934,39.94519758,7775378.5,Sandy shale,,2236.031387,15.46856542,1625.374476,
Well_no_48,6275,6725,3056.77,0.1205,,7310086.03,Shaly sandstone,2.297507892,,23.72385009,1769.506555,7.217528654
Well_no_48,6275,6725,3057.27,0.12172,,7339600.352,Shaly sandstone,1.651055685,3595.865043,34.71915533,,5.450687747
Well_no_48,6275,6725,3057.77,0.0683,,7675661.297,Sandy shale,3.059788845,2671.939116,24.03257479,1645.944864,
Well_no_48,6275,6725,3058.27,0.07254,,7586069.624,Sandy shale,2.750482266,2594.648157,20.54844016,1803.611462,5.923081359
Well_no_48,6275,6725,3058.77,0.12493,,7223137.248,Shaly sandstone,2.063535242,3332.777385,27.06156962,1829.20061,5.897695162
Well_no_49,2175,5575,3050.02,0.1242,82.77277484,7283406.611,,1.854809665,,29.17542911,1542.918547,5.671549872
Well_no_49,2175,5575,3050.52,,,7254337.15,Shaly sandstone,1.914402302,3879.01914,28.67109087,1561.272721,5.828225005
Well_no_49,2175,5575,3051.02,0.13551,,7075017.117,Shaly sandstone,1.77092171,4238.311584,28.47681121,1728.122247,2.477293138
Well_no_49,2175,5575,3051.52,0.14628,,7150001.045,Sandstone,1.510441436,,33.68103047,1703.112912,3.19548206
Well_no_49,2175,5575,3052.02,0.14413,159.5171037,7234790.908,Sandstone,,4785.974397,30.03173347,1529.662034,4.441064915
Well_no_49,2175,5575,3052.52,0.04656,47.65191058,7938178.353,Shale,1.552668219,5261.263128,40.56848427,1565.385476,4.850877716
Well_no_49,2175,5575,3053.02,0.08745,,7635978.676,Sandy shale,3.071163246,2654.973145,18.70970695,,8.92816268
Well_no_49,2175,5575,3053.52,0.09251,45.12631038,7487262.876,Sandy shale,2.534984499,2678.76224,19.38160708,1587.475701,8.106522566
Well_no_49,2175,5575,3054.02,0.0466,,8013618.286,Shale,1.912060191,4097.99211,35.01377824,,
Well_no_49,2175,5575,3054.52,0.10893,,7579539.965,Shaly sandstone,1.720117711,4402.278397,33.03117415,,
Well_no_49,2175,5575,3055.02,0.11412,,7044866.289,Shaly sandstone,,4537.557486,30.83845419,1594.899413,3.429264661
Well_no_49,2175,5575,3055.52,0.11007,,7461827.152,Shaly sandstone,1.674709549,,33.44138779,1812.550149,
Well_no_49,2175,5575,3056.02,0.11775,,7712972.584,Shaly sandstone,1.650162118,4091.404678,38.1539292,1801.347255,4.084972291
Well_no_49,2175,5575,3056.52,0.11907,42.08701271,7243512.753,Shaly sandstone,2.064221752,3388.975822,27.04352257,1731.136727,4.270564914
Well_no_49,2175,5575,3057.02,0.12288,74.54120184,7467477.46,,1.81937822,,31.53934281,1573.617804,4.441253293
Well_no_49,2175,5575,3057.52,0.05167,51.65281016,7922981.986,Shale,,4555.951796,35.34546122,1566.528489,6.8072548
Well_no_49,2175,5575,3058.02,0.05728,,7967473.832,Shale,1.594339266,,,1592.739692,4.718059206
Well_no_49,2175,5575,3058.52,0.11014,,,Shaly sandstone,2.080311903,4229.351989,,1544.744878,6.749372374
Well_no_49,2175,5575,3059.02,0.11331,,7689092.851,Shaly sandstone,1.727457449,4191.885287,33.86854574,1576.24113,6.002147347
Well_no_49,2175,5575,3059.52,0.1136,,7313954.84,Shaly sandstone,2.366943425,2576.840943,21.45252217,1683.665608,
Well_no_50,4375,3625,3047.51,0.16148,,7228932.243,Sandstone,2.381735302,2538.602746,23.39535736,1846.203352,7.24271632
Well_no_50,4375,3625,3048.01,0.1664,232.8242784,7222607.837,Sandstone,1.664780817,4130.311826,30.87462882,1601.542096,4.653473076
Well_no_50,4375,3625,3048.51,0.16923,,6870490.965,Sandstone,,4895.269941,31.1338412,1668.669394,2.564575401
Well_no_50,4375,3625,3049.01,0.16976,,6810574.469,Sandstone,,3505.974269,25.35328771,1634.377376,5.477883419
Well_no_50,4375,3625,3049.51,0.05914,,7932126.713,Sandy shale,3.288275174,2110.479854,18.72903211,1645.91284,
Well_no_50,4375,3625,3050.01,0.05367,,,Sandy shale,,2355.73399,19.5814415,,11.29032886
Well_no_50,4375,3625,3050.51,0.12188,,7410367.143,Shaly sandstone,1.960646673,3274.737351,,1734.245889,4.74005591
Well_no_50,4375,3625,3051.01,0.13627,,,Shaly sandstone,1.755803839,4243.856365,29.64318398,,4.275424844
Well_no_50,4375,3625,3051.51,0.14209,,7586378.32,Shaly sandstone,2.099694887,3296.470351,28.2163752,1515.644515,4.087394272
Well_no_50,4375,3625,3052.01,0.13693,,7075099.981,Sandstone,,3776.309352,25.64348222,1659.699279,5.739382137
Well_no_50,4375,3625,3052.51,0.14486,,7145343.171,Sandstone,2.073057596,3706.460516,23.70406584,1725.258723,7.791524572
Well_no_50,4375,3625,3053.01,0.06694,,,Sandy shale,3.396867417,2458.796327,16.65809025,1574.314496,10.72482166
Well_no_50,4375,3625,3053.51,0.0692,,7702817.714,Sandy shale,2.461041926,3375.752287,22.01122605,1776.59609,7.622520223
Well_no_50,4375,3625,3054.01,0.0674,,7925666.527,Sandy shale,,,21.70973663,,9.13750874
Well_no_50,4375,3625,3054.51,0.07072,,7733187.988,Sandy shale,2.544168295,2906.395359,24.22053179,1494.370289,6.033017957
Well_no_50,4375,3625,3055.01,0.06944,,7512937.564,Sandy shale,2.693052314,2894.729911,19.30231674,1735.547352,
Well_no_50,4375,3625,3055.51,0.13372,,7155135.399,,2.194507314,,24.0734358,,6.675838626
Well_no_50,4375,3625,3056.01,,,7168551.153,Shaly sandstone,1.910424244,3663.712548,26.42896918,1642.493125,6.628308242
Well_no_50,4375,3625,3056.51,0.144,,7190065.681,Shaly sandstone,1.924190298,2890.353251,27.9472823,1708.913185,
Well_no_50,4375,3625,3057.01,0.14898,116.5756499,7019979.572,Sandstone,,2899.885961,19.31183182,1576.86822,5.443046765
Well_no_51,1775,975,3056.8,0.13276,,7229450.147,Shaly sandstone,1.97853532,,25.96063202,1550.985774,7.350512296
Well_no_51,1775,975,3057.3,0.13254,96.79153135,7253600.568,,2.016084709,4080.805755,25.45985281,1543.272331,5.267689815
Well_no_51,1775,975,3057.8,0.13551,93.49633252,7095139.432,Shaly sandstone,1.806994092,4064.921874,,1479.778958,6.7719713
Well_no_51,1775,975,3058.3,,,7295604.033,Shaly sandstone,,3596.479173,23.2892775,1726.919369,6.804284509
Well_no_51,1775,975,3058.8,0.15201,,7274905.382,Sandstone,1.664185368,4019.319583,36.69694081,1542.53654,5.57856561
Well_no_51,1775,975,3059.3,0.06379,,7725794.515,Shale,,4724.649056,36.33302052,,4.504111113
Well_no_51,1775,975,3059.8,,,7920180.878,Shale,1.577035305,,39.88814301,1598.307477,
Well_no_51,1775,975,3060.3,0.12124,,7386291.528,Shaly sandstone,2.211185641,2970.63581,23.58915452,1811.128883,6.739733231
Well_no_51,1775,975,3060.8,0.129,,,Shaly sandstone,,,30.23088405,,4.655194363
Well_no_51,1775,975,3061.3,0.13241,,7330086.85,Shaly sandstone,1.590829399,4849.434053,29.86241742,1540.557349,3.972696715
Well_no_51,1775,975,3061.8,0.13498,,7436161.58,Shaly sandstone,1.905194863,3962.785575,29.89504459,1753.586073,5.947774334
Well_no_51,1775,975,3062.3,0.12919,,7268394.809,Shaly sandstone,1.587781614,4332.75276,33.35459819,1624.331801,5.366844474
Well_no_51,1775,975,3062.8,0.12692,,7215392.077,Shaly sandstone,1.771010955,4451.902935,30.02398054,,4.720989854
Well_no_51,1775,975,3063.3,0.14211,,7132980.798,Sandstone,,4631.698484,32.48900354,1758.622761,4.361499395
Well_no_51,1775,975,3063.8,,,7000498.652,Sandstone,1.736584052,4464.766006,26.18305649,1679.380936,4.508695645
Well_no_51,1775,975,3064.3,0.14342,,7288068.361,Sandstone,2.48371464,3043.936819,22.62227792,,5.83739818
Well_no_51,1775,975,3064.8,0.05648,,7951943.273,Shale,,5706.261435,44.96002586,1640.588031,4.257671215
Well_no_51,1775,975,3065.3,0.11896,,7439952.498,Shaly sandstone,2.206346735,3062.820153,26.36054132,1774.814304,6.541401411
Well_no_51,1775,975,3065.8,0.12472,,7279476.896,Shaly sandstone,1.869507489,4312.658098,,1681.601481,4.430274819
Well_no_51,1775,975,3066.3,0.13448,40.75184215,7054383.056,Shaly sandstone,1.573825588,4787.978425,34.60483206,1670.293159,5.994189945
Well_no_52,5125,9225,3054.71,0.07524,,7417194.761,Sandy shale,3.185415441,1880.436512,20.75407681,1675.374983,6.742719831
Well_no_52,5125,9225,3055.21,0.13922,,7296271.62,Shaly sandstone,2.057688787,2871.064425,,1878.532241,5.70210083
Well_no_52,5125,9225,3055.71,0.13356,,7403769.127,Sandstone,1.898203999,4453.051568,32.64374894,1740.234485,4.928562602
Well_no_52,5125,9225,3056.21,,,7132014.24,Sandstone,2.11849448,,25.62677623,1865.908121,5.481367022
Well_no_52,5125,9225,3056.71,0.14632,,7183386.729,Sandstone,1.815723307,4438.024407,30.20509293,1827.927225,6.650250738
Well_no_52,5125,9225,3057.21,0.14404,102.0664829,7224120.458,Sandstone,2.410847167,3535.250149,,1742.26325,5.24070517
Well_no_52,5125,9225,3057.71,0.15911,,7039065.706,Sandstone,1.714568273,3595.277753,26.26499829,1562.178267,4.031685682
Well_no_52,5125,9225,3058.21,0.1573,,,Sandstone,1.825224165,3360.930677,26.40130099,,5.72980824
Well_no_52,5125,9225,3058.71,0.15825,,6993569.769,Sandstone,2.423501824,2410.247748,21.96614959,1748.976009,5.985886851
Well_no_52,5125,9225,3059.21,0.07881,,7551077.272,Sandy shale,3.093572202,2447.236844,17.75266459,1701.381265,8.815245979
Well_no_52,5125,9225,3059.71,0.07464,,7833871.839,Sandy shale,2.693655467,2818.281622,24.64960132,1546.75446,6.761307363
Well_no_52,5125,9225,3060.21,0.138,51.52351711,7134645.574,Sandstone,1.602407937,3666.549783,32.90675948,1673.139076,3.146855966
Well_no_52,5125,9225,3060.71,0.14563,,7008163.499,Sandstone,1.583170848,,31.90494138,1728.797718,2.475015203
Well_no_52,5125,9225,3061.21,0.15187,,7082734.662,,1.71159401,,31.43804465,1751.084625,4.511264626
Well_no_52,5125,9225,3061.71,,106.6828703,7074880.774,Sandstone,2.35989138,2911.656535,,1653.946461,5.066144947
Well_no_52,5125,9225,3062.21,0.15255,,6960772.715,,2.105660985,,24.16859777,1617.142863,
Well_no_52,5125,9225,3062.71,0.15769,,7289756.593,Sandstone,,3362.842789,24.17838423,1786.138871,5.922221829
Well_no_52,5125,9225,3063.21,0.16205,,7059427.422,Sandstone,1.691040327,3954.07307,27.81055238,1657.734485,5.54322652
Well_no_52,5125,9225,3063.71,0.15957,,7264560.423,Sandstone,,2815.337638,28.90254475,1620.770278,7.13856194
Well_no_52,5125,9225,3064.21,0.16439,221.6171657,6925255.084,Sandstone,1.545788834,4606.180659,30.99513039,1786.090251,5.87734692
Well_no_53,7875,6125,3051.63,,,6951884.518,Sandstone,1.831571226,4098.870286,25.70613748,1593.384312,4.952860414
Well_no_53,7875,6125,3052.13,0.05993,,7796994.261,,,2946.491767,21.26292922,1696.237319,8.841358979
Well_no_53,7875,6125,3052.63,0.12329,,7439955.65,Shaly sandstone,1.968965903,3629.534546,28.6146844,1664.751462,5.833208431
Well_no_53,7875,6125,3053.13,0.12466,,7168678.509,Shaly sandstone,2.230386491,3214.724849,23.76616691,1510.234469,6.664513208
Well_no_53,7875,6125,3053.63,0.12646,,7311805.116,Sandstone,,4607.427917,36.67126182,1535.957518,5.779675265
Well_no_53,7875,6125,3054.13,0.13118,,7350979.798,Sandstone,1.62130936,4031.382271,34.10656725,1812.684003,
Well_no_53,7875,6125,3054.63,0.14154,104.3648261,6950569.017,Sandstone,2.258500246,,,1754.6428,6.998659347
Well_no_53,7875,6125,3055.13,0.14899,,7156058.804,Sandstone,1.758695874,3845.672132,31.59102435,1650.99477,5.426510693
Well_no_53,7875,6125,3055.63,,,7387930.618,Sandstone,2.222635681,3317.883567,,1635.154989,6.719495815
Well_no_53,7875,6125,3056.13,0.1554,198.0101113,7202122.461,,2.181743775,3531.540028,24.0686115,1766.735583,5.767690427
Well_no_53,7875,6125,3056.63,0.06517,13.04383389,7803390.594,Sandy shale,2.800885278,,21.76629627,1647.47132,8.948829482
Well_no_53,7875,6125,3057.13,0.06966,,7873714.116,Sandy shale,,2622.261658,,,7.658194689
Well_no_53,7875,6125,3057.63,0.12593,86.69679798,,Shaly sandstone,2.181538945,3565.739192,25.30947213,,6.434112289
Well_no_53,7875,6125,3058.13,,,7217520.502,Shaly sandstone,2.294592689,3371.763957,25.72002543,1673.293728,6.325684956
Well_no_53,7875,6125,3058.63,0.13697,,7505505.176,Shaly sandstone,2.052627986,3888.037612,31.92621399,1887.461496,
Well_no_53,7875,6125,3059.13,,,7358998.093,Shaly sandstone,1.627744647,4312.063789,33.74285516,1634.342552,5.168417244
Well_no_53,7875,6125,3059.63,,61.38049025,7062044.199,Shaly sandstone,1.634976103,,,1795.963544,4.209871596
Well_no_53,7875,6125,3060.13,0.14026,,7242401.867,Sandstone,2.19124813,,27.17370816,1686.958685,6.871211732
Well_no_53,7875,6125,3060.63,0.13985,,7104259.07,Sandstone,2.426148697,2957.197147,,1604.372452,5.217678723
Well_no_53,7875,6125,3061.13,0.06489,,7655576.511,Sandy shale,2.508876974,3109.261902,21.08162592,1683.469569,7.227729547
Well_no_54,3725,4375,3046.72,0.14704,,7168265.317,Sandstone,1.750874579,4165.397189,31.46317987,1701.297899,5.200312983
Well_no_54,3725,4375,3047.22,0.15119,130.7954227,7169538.725,Sandstone,1.811057189,3670.414145,33.11390167,1596.932202,6.480721571
Well_no_54,3725,4375,3047.72,0.15032,,6900167.833,Sandstone,2.160648914,3348.594025,,1794.829659,5.486130712
Well_no_54,3725,4375,3048.22,0.15217,,7012257.224,Sandstone,1.923974976,3601.6027,,1733.384554,4.876369237
Well_no_54,3725,4375,3048.72,0.15104,,7153959.064,Sandstone,,3006.946383,21.70974927,1539.731918,7.142258445
Well_no_54,3725,4375,3049.22,0.15067,,7279267.417,Sandstone,1.929639593,3604.870716,28.60034958,,3.681060442
Well_no_54,3725,4375,3049.72,0.16581,,6784052.91,Sandstone,1.541818581,4569.77717,33.68142507,1588.127167,5.198079329
Well_no_54,3725,4375,3050.22,0.17007,179.7214729,6950965.618,Sandstone,1.556760109,4041.527349,33.09208644,1656.320571,5.535791896
Well_no_54,3725,4375,3050.72,0.16831,,7261799.505,Sandstone,2.314288395,,23.99243748,1775.831266,
Well_no_54,3725,4375,3051.22,0.16802,,7171060.11,Sandstone,2.01939835,3777.603052,21.71486645,1842.204213,3.784103186
Well_no_54,3725,4375,3051.72,0.16825,,,Sandstone,2.167821908,3328.959162,19.083839,1748.405349,6.698501877
Well_no_54,3725,4375,3052.22,0.17488,,6716636.325,Sandstone,1.708823318,,29.95094759,1683.088778,
Well_no_54,3725,4375,3052.72,0.18107,359.068418,6708874.398,Sandstone,1.907079214,,18.76899065,1735.954658,4.349939104
Well_no_54,3725,4375,3053.22,0.18435,,6805165.698,Sandstone,1.7311244,3543.42101,28.62464101,1515.282384,4.833202566
Well_no_54,3725,4375,3053.72,0.18243,,6786467.663,Sandstone,1.863703733,3274.376347,26.7506852,1614.520692,5.181726315
Well_no_54,3725,4375,3054.22,0.18448,430.3122403,6663918.52,Sandstone,1.707109817,4014.164074,26.97795155,,4.928901572
Well_no_54,3725,4375,3054.72,0.07212,,7521084.772,Sandy shale,2.940647148,2565.501229,17.83882446,,8.406119712
Well_no_54,3725,4375,3055.22,0.07834,23.07084603,7564138.872,,3.016504528,2130.975081,,1872.804877,8.460922659
Well_no_54,3725,4375,3055.72,0.11742,,7399015.925,Shaly sandstone,1.577183379,4594.117786,35.76858997,1751.397059,
Well_no_54,3725,4375,3056.22,0.11644,,7316851.929,Shaly sandstone,,3315.455705,27.05468533,1554.333629,3.982696455
Well_no_55,7175,7625,3053.56,0.14737,,7112299.238,Sandstone,1.863155497,3893.534658,25.43304531,1618.166309,6.809548641
Well_no_55,7175,7625,3054.06,0.15155,,7285158.101,Sandstone,,4375.782234,,1804.268627,4.81453531
Well_no_55,7175,7625,3054.56,0.15141,,7128569.098,Sandstone,2.354394379,3273.80215,22.83905388,1686.909303,5.06967131
Well_no_55,7175,7625,3055.06,0.16193,,7054715.215,Sandstone,2.072726087,3566.470253,25.79028621,1829.513498,8.6369929
Well_no_55,7175,7625,3055.56,0.1624,,7223128.126,Sandstone,,3521.017639,23.49454702,1769.240728,4.613566978
Well_no_55,7175,7625,3056.06,0.16708,,7003087.353,Sandstone,2.323935678,,23.59376615,1840.413991,6.377133653
Well_no_55,7175,7625,3056.56,0.07064,,7872581.805,Sandy shale,2.635563435,2965.907945,22.36630697,1535.392008,7.516090462
Well_no_55,7175,7625,3057.06,0.06579,,7470140.632,,,2298.891532,25.78726327,1639.193592,8.644615408
Well_no_55,7175,7625,3057.56,0.13544,63.40869417,7109649.131,Shaly sandstone,2.117268036,3815.566235,22.06015301,1725.687158,5.129861937
Well_no_55,7175,7625,3058.06,0.13869,,7363546.497,Shaly sandstone,1.891232665,3907.026091,27.67614682,1694.617869,5.169853449
Well_no_55,7175,7625,3058.56,0.1443,,7269157.306,,1.664670582,4257.198748,33.46955714,1581.233077,5.155516822
Well_no_55,7175,7625,3059.06,0.15151,,7409538.126,,,3810.765349,23.76246037,1714.094116,7.871352603
Well_no_55,7175,7625,3059.56,0.15057,,,Sandstone,1.727442602,4137.447976,29.76822248,1586.465927,4.423928484
Well_no_55,7175,7625,3060.06,0.14374,,7339176.089,Sandstone,2.041338715,3664.681104,25.26718082,1647.121962,4.786137198
